Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
389;Apartamento;Barra da Tijuca;2;1;1;88;2400.0;1313.0;0.0;27.27;Apartamento
390;Apartamento;Vargem Pequena;2;1;1;80;1100.0;650.0;0.0;13.75;Apartamento
392;Apartamento;Ipanema;3;3;3;169;9000.0;2300.0;886.0;53.25;Apartamento
394;Apartamento;Quintino Bocaiúva;2;0;0;67;900.0;320.0;0.0;13.43;Apartamento
395;Apartamento;Leblon;3;1;0;74;3300.0;700.0;83.0;44.59;Apartamento
396;Apartamento;Copacabana;2;0;0;110;2800.0;800.0;120.0;25.45;Apartamento
397;Apartamento;Leme;1;0;0;31;1140.0;420.0;24.0;36.77;Apartamento
398;Apartamento;Recreio dos Bandeirantes;2;2;1;90;1500.0;720.0;199.0;16.67;Apartamento
400;Apartamento;Barra da Tijuca;2;1;0;70;2400.0;1800.0;150.0;34.29;Apartamento
402;Apartamento;Inhaúma;3;1;0;60;750.0;236.0;0.0;12.5;Apartamento
403;Apartamento;Glória;1;0;0;48;1400.0;480.0;20.0;29.17;Apartamento
404;Apartamento;Copacabana;5;1;1;400;8500.0;2160.0;365.0;21.25;Apartamento
405;Apartamento;Ipanema;2;1;0;45;3000.0;575.0;25.0;66.67;Apartamento
406;Apartamento;Pechincha;2;1;0;65;950.0;640.0;126.0;14.62;Apartamento
407;Apartamento;Leblon;2;0;0;100;3800.0;900.0;195.0;38.0;Apartamento
408;Apartamento;Grajaú;3;2;1;90;2950.0;700.0;100.0;32.78;Apartamento
409;Apartamento;Marechal Hermes;2;1;0;70;850.0;200.0;0.0;12.14;Apartamento
410;Apartamento;Grajaú;1;0;0;30;800.0;283.0;187.0;26.67;Apartamento
411;Apartamento;Praça Seca;2;1;1;63;1100.0;361.0;0.0;17.46;Apartamento
413;Apartamento;Recreio dos Bandeirantes;2;2;1;72;1580.0;900.0;140.0;21.94;Apartamento
414;Apartamento;Laranjeiras;2;0;0;51;1900.0;450.0;25.0;37.25;Apartamento
415;Apartamento;Botafogo;1;0;0;17;1100.0;330.0;15.0;64.71;Apartamento
416;Apartamento;Botafogo;3;0;0;100;6050.0;1155.0;234.0;60.5;Apartamento
417;Apartamento;Lagoa;2;1;1;90;2700.0;1350.0;250.0;30.0;Apartamento
418;Apartamento;Lagoa;3;3;3;230;6000.0;4600.0;990.0;26.09;Apartamento
419;Apartamento;Pechincha;2;1;1;62;1700.0;500.0;67.0;27.42;Apartamento
420;Apartamento;Leblon;2;2;1;113;3500.0;1365.0;387.0;30.97;Apartamento
421;Apartamento;Flamengo;1;0;0;49;1700.0;440.0;68.0;34.69;Apartamento
422;Apartamento;Méier;1;0;0;53;900.0;484.0;37.0;16.98;Apartamento
423;Apartamento;Vila Isabel;2;1;0;63;1300.0;500.0;0.0;20.63;Apartamento
429;Apartamento;Humaitá;3;1;0;95;2300.0;1300.0;120.0;24.21;Apartamento
430;Apartamento;Flamengo;1;0;0;37;2300.0;485.0;56.0;62.16;Apartamento
431;Apartamento;Curicica;1;1;0;45;700.0;356.0;126.0;15.56;Apartamento
432;Apartamento;Barra da Tijuca;2;1;0;90;2000.0;980.0;1600.0;22.22;Apartamento
433;Apartamento;Barra da Tijuca;1;1;1;80;1700.0;980.0;250.0;21.25;Apartamento
435;Apartamento;Barra da Tijuca;2;1;1;70;2200.0;1000.0;70.0;31.43;Apartamento
436;Apartamento;Barra da Tijuca;4;3;1;190;5500.0;1600.0;435.0;28.95;Apartamento
437;Apartamento;Copacabana;3;1;0;140;3500.0;1250.0;0.0;25.0;Apartamento
438;Apartamento;Tijuca;1;1;1;87;1400.0;1057.0;162.0;16.09;Apartamento
439;Apartamento;Barra da Tijuca;4;3;2;210;5300.0;2080.0;500.0;25.24;Apartamento
441;Apartamento;Méier;1;0;0;50;1000.0;390.0;16.0;20.0;Apartamento
442;Apartamento;Flamengo;4;1;0;240;6000.0;2050.0;701.0;25.0;Apartamento
444;Apartamento;Ipanema;3;1;1;140;7200.0;2900.0;500.0;51.43;Apartamento
446;Apartamento;Jardim Botânico;2;1;1;86;4100.0;830.0;257.0;47.67;Apartamento
447;Apartamento;Recreio dos Bandeirantes;4;3;4;203;6000.0;1200.0;420.0;29.56;Apartamento
448;Apartamento;Leblon;3;1;0;110;6200.0;885.0;0.0;56.36;Apartamento
450;Apartamento;Tijuca;2;1;0;60;1800.0;420.0;0.0;30.0;Apartamento
451;Apartamento;Barra da Tijuca;2;1;1;140;4500.0;910.0;420.0;32.14;Apartamento
452;Apartamento;Andaraí;1;0;1;30;1100.0;580.0;0.0;36.67;Apartamento
453;Apartamento;Pechincha;2;1;0;52;700.0;420.0;35.0;13.46;Apartamento
454;Apartamento;Recreio dos Bandeirantes;2;1;1;75;2300.0;1220.0;134.0;30.67;Apartamento
455;Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1000.0;390.0;36.0;18.18;Apartamento
456;Apartamento;Água Santa;2;1;0;70;800.0;250.0;14.0;11.43;Apartamento
457;Apartamento;Lagoa;2;1;0;77;2700.0;1050.0;302.0;35.06;Apartamento
458;Apartamento;Copacabana;3;1;1;194;7500.0;1710.0;4641.0;38.66;Apartamento
459;Apartamento;Leblon;3;3;1;208;8000.0;1700.0;965.0;38.46;Apartamento
461;Apartamento;Gávea;3;1;2;220;7000.0;3200.0;450.0;31.82;Apartamento
462;Apartamento;Barra da Tijuca;3;2;1;204;4600.0;2321.0;489.0;22.55;Apartamento
463;Apartamento;Barra da Tijuca;3;1;3;80;2800.0;1300.0;0.0;35.0;Apartamento
465;Apartamento;Barra da Tijuca;3;2;1;165;6500.0;1503.0;330.0;39.39;Apartamento
466;Apartamento;Leblon;3;2;1;140;4500.0;2552.0;595.0;32.14;Apartamento
467;Apartamento;Laranjeiras;3;1;1;150;3200.0;1504.0;301.0;21.33;Apartamento
468;Apartamento;Moneró;1;1;0;47;1200.0;290.0;49.0;25.53;Apartamento
469;Apartamento;Tijuca;2;1;0;70;1850.0;748.0;48.0;26.43;Apartamento
470;Apartamento;Leblon;2;1;1;82;5900.0;1128.0;300.0;71.95;Apartamento
471;Apartamento;Grajaú;2;0;0;70;1300.0;447.0;0.0;18.57;Apartamento
472;Apartamento;Recreio dos Bandeirantes;4;2;2;160;1900.0;830.0;0.0;11.88;Apartamento
476;Apartamento;Barra da Tijuca;3;2;1;140;4900.0;1600.0;3580.0;35.0;Apartamento
477;Apartamento;Flamengo;2;1;1;60;3400.0;978.0;130.0;56.67;Apartamento
478;Apartamento;Itanhangá;2;1;1;58;900.0;500.0;212.0;15.52;Apartamento
479;Apartamento;Tijuca;3;1;1;106;2050.0;872.0;1008.0;19.34;Apartamento
480;Apartamento;Leme;1;0;0;55;2000.0;585.0;79.0;36.36;Apartamento
483;Apartamento;Vila Isabel;2;1;1;79;1300.0;950.0;30.0;16.46;Apartamento
484;Apartamento;Barra da Tijuca;2;1;1;102;2500.0;1478.0;255.0;24.51;Apartamento
485;Apartamento;Copacabana;3;1;1;160;4000.0;1617.0;300.0;25.0;Apartamento
487;Apartamento;Copacabana;1;0;0;30;1200.0;650.0;54.0;40.0;Apartamento
488;Apartamento;Quintino Bocaiúva;2;0;0;80;900.0;170.0;0.0;11.25;Apartamento
489;Apartamento;Ipanema;3;1;0;80;4000.0;1200.0;251.0;50.0;Apartamento
491;Apartamento;Freguesia (Jacarepaguá);3;1;1;77;2000.0;580.0;80.0;25.97;Apartamento
492;Apartamento;Jardim Botânico;3;2;2;145;4680.0;1296.0;317.0;32.28;Apartamento
493;Apartamento;Recreio dos Bandeirantes;3;2;1;185;2500.0;1355.0;2917.0;13.51;Apartamento
494;Apartamento;Barra da Tijuca;1;1;1;68;2800.0;1250.0;219.0;41.18;Apartamento
495;Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;196.0;42.17;Apartamento
496;Apartamento;Leblon;3;2;1;180;9500.0;2804.0;950.0;52.78;Apartamento
497;Apartamento;Copacabana;2;1;1;110;4000.0;1010.0;252.0;36.36;Apartamento
498;Apartamento;Botafogo;3;0;0;123;3200.0;421.0;182.0;26.02;Apartamento
499;Apartamento;Recreio dos Bandeirantes;3;3;1;180;1300.0;1635.0;320.0;7.22;Apartamento
500;Apartamento;Barra da Tijuca;3;2;3;120;2800.0;1280.0;360.0;23.33;Apartamento
501;Apartamento;Leblon;2;3;1;168;9000.0;2124.0;563.0;53.57;Apartamento
503;Apartamento;Barra da Tijuca;1;0;0;71;2100.0;1200.0;220.0;29.58;Apartamento
504;Apartamento;Tijuca;2;1;1;81;2350.0;849.0;80.0;29.01;Apartamento
505;Apartamento;Jacarepaguá;2;1;1;67;2000.0;636.0;75.0;29.85;Apartamento
506;Apartamento;Recreio dos Bandeirantes;3;3;3;200;3900.0;800.0;310.0;19.5;Apartamento
507;Apartamento;São Francisco Xavier;3;1;0;90;1900.0;210.0;160.0;21.11;Apartamento
508;Apartamento;Lagoa;2;1;1;56;3500.0;1490.0;323.0;62.5;Apartamento
510;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1800.0;680.0;100.0;27.69;Apartamento
512;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;737.0;142.0;21.43;Apartamento
513;Apartamento;Tijuca;3;0;0;98;1700.0;390.0;93.0;17.35;Apartamento
514;Apartamento;Andaraí;2;0;0;66;700.0;900.0;46.0;10.61;Apartamento
515;Apartamento;Ipanema;3;2;1;200;6300.0;2200.0;400.0;31.5;Apartamento
516;Apartamento;Pechincha;2;1;0;60;900.0;420.0;15.0;15.0;Apartamento
517;Apartamento;Vila Valqueire;3;2;1;129;2200.0;755.0;195.0;17.05;Apartamento
518;Apartamento;Santa Teresa;2;0;0;65;1400.0;600.0;0.0;21.54;Apartamento
520;Apartamento;Gávea;3;1;1;138;7900.0;1900.0;3418.0;57.25;Apartamento
521;Apartamento;São Conrado;3;2;1;150;6500.0;1800.0;0.0;43.33;Apartamento
522;Apartamento;Jacarepaguá;4;2;2;155;3000.0;1664.0;309.0;19.35;Apartamento
523;Apartamento;Ipanema;3;1;0;130;8000.0;2000.0;480.0;61.54;Apartamento
524;Apartamento;Botafogo;3;1;1;123;4000.0;1188.0;221.0;32.52;Apartamento
525;Apartamento;Cachambi;2;0;0;50;900.0;313.0;0.0;18.0;Apartamento
526;Apartamento;Botafogo;1;0;0;38;1300.0;400.0;25.0;34.21;Apartamento
527;Apartamento;Tijuca;2;1;0;88;1100.0;693.0;32.0;12.5;Apartamento
528;Apartamento;Lins de Vasconcelos;2;0;0;50;900.0;360.0;13.0;18.0;Apartamento
529;Apartamento;Recreio dos Bandeirantes;3;1;1;80;1700.0;900.0;195.0;21.25;Apartamento
530;Apartamento;Copacabana;1;0;0;36;1700.0;632.0;69.0;47.22;Apartamento
531;Apartamento;Campo Grande;2;1;0;70;750.0;330.0;0.0;10.71;Apartamento
533;Apartamento;Freguesia (Jacarepaguá);1;1;0;49;850.0;590.0;37.0;17.35;Apartamento
534;Apartamento;Copacabana;1;0;0;37;2200.0;555.0;70.0;59.46;Apartamento
535;Apartamento;Ipanema;3;1;1;126;6000.0;1667.0;590.0;47.62;Apartamento
536;Apartamento;Gávea;2;1;0;63;3300.0;650.0;0.0;52.38;Apartamento
537;Apartamento;Barra da Tijuca;2;1;0;74;2100.0;750.0;0.0;28.38;Apartamento
538;Apartamento;Barra da Tijuca;2;1;1;70;2300.0;1000.0;80.0;32.86;Apartamento
540;Apartamento;Barra da Tijuca;4;2;1;330;9000.0;3100.0;1085.0;27.27;Apartamento
541;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1800.0;560.0;0.0;27.69;Apartamento
544;Apartamento;Flamengo;3;0;1;110;3800.0;659.0;146.0;34.55;Apartamento
545;Apartamento;Botafogo;3;1;1;102;5100.0;1300.0;342.0;50.0;Apartamento
546;Apartamento;Glória;1;0;0;28;1500.0;250.0;0.0;53.57;Apartamento
547;Apartamento;Barra da Tijuca;2;2;1;65;1600.0;1270.0;233.0;24.62;Apartamento
548;Apartamento;Engenho Novo;2;1;0;69;1250.0;600.0;0.0;18.12;Apartamento
549;Apartamento;Camorim;2;1;0;48;1000.0;340.0;90.0;20.83;Apartamento
552;Apartamento;Barra da Tijuca;2;1;1;87;2300.0;1482.0;251.0;26.44;Apartamento
553;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;800.0;130.0;21.43;Apartamento
554;Apartamento;Barra da Tijuca;3;1;1;75;1900.0;750.0;60.0;25.33;Apartamento
555;Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1100.0;140.0;43.75;Apartamento
557;Apartamento;Copacabana;3;0;2;130;4000.0;950.0;200.0;30.77;Apartamento
558;Apartamento;Cascadura;3;0;0;58;990.0;100.0;0.0;17.07;Apartamento
559;Apartamento;Humaitá;2;1;0;72;2900.0;815.0;96.0;40.28;Apartamento
560;Apartamento;Jacarepaguá;2;1;2;68;1700.0;739.0;0.0;25.0;Apartamento
561;Apartamento;São Conrado;4;2;1;230;5150.0;2225.0;350.0;22.39;Apartamento
562;Apartamento;Pechincha;2;1;1;61;1000.0;489.0;0.0;16.39;Apartamento
564;Apartamento;Copacabana;3;1;0;290;8000.0;2032.0;7000.0;27.59;Apartamento
565;Apartamento;Tijuca;2;1;0;72;1500.0;734.0;0.0;20.83;Apartamento
566;Apartamento;Praia da Bandeira;2;1;0;90;1400.0;480.0;85.0;15.56;Apartamento
568;Apartamento;Tijuca;3;0;0;86;1500.0;690.0;83.0;17.44;Apartamento
569;Apartamento;Ipanema;3;2;1;200;9500.0;3600.0;1500.0;47.5;Apartamento
570;Apartamento;Grajaú;2;0;0;53;1200.0;270.0;17.0;22.64;Apartamento
573;Apartamento;Copacabana;2;0;1;120;3800.0;1413.0;314.0;31.67;Apartamento
575;Apartamento;Ipanema;3;2;1;108;6000.0;2100.0;466.0;55.56;Apartamento
576;Apartamento;Ipanema;3;2;1;220;9000.0;3600.0;1400.0;40.91;Apartamento
577;Apartamento;Ipanema;1;0;1;46;1800.0;936.0;86.0;39.13;Apartamento
578;Apartamento;Saúde;2;0;0;65;1300.0;468.0;30.0;20.0;Apartamento
579;Apartamento;Ipanema;1;0;1;48;2100.0;540.0;81.0;43.75;Apartamento
580;Apartamento;Flamengo;2;1;1;90;3000.0;1200.0;120.0;33.33;Apartamento
581;Apartamento;Itanhangá;2;0;0;56;1200.0;781.0;26.0;21.43;Apartamento
583;Apartamento;Copacabana;2;0;1;45;1600.0;620.0;0.0;35.56;Apartamento
584;Apartamento;Barra da Tijuca;3;2;1;201;9500.0;2300.0;13500.0;47.26;Apartamento
585;Apartamento;Centro;1;0;1;38;1150.0;400.0;25.0;30.26;Apartamento
586;Apartamento;Leme;3;1;0;200;8000.0;2300.0;510.0;40.0;Apartamento
587;Apartamento;Barra da Tijuca;3;2;3;89;4500.0;1200.0;211.0;50.56;Apartamento
589;Apartamento;Ipanema;2;2;1;130;8000.0;2000.0;660.0;61.54;Apartamento
590;Apartamento;Barra da Tijuca;2;1;1;69;2500.0;940.0;800.0;36.23;Apartamento
591;Apartamento;Ipanema;4;2;1;200;9500.0;3600.0;1500.0;47.5;Apartamento
592;Apartamento;Recreio dos Bandeirantes;1;1;1;45;1500.0;1200.0;440.0;33.33;Apartamento
593;Apartamento;Botafogo;1;1;0;65;2200.0;679.0;27.0;33.85;Apartamento
595;Apartamento;Méier;3;0;0;60;1300.0;450.0;0.0;21.67;Apartamento
596;Apartamento;Barra da Tijuca;2;2;1;75;1400.0;800.0;100.0;18.67;Apartamento
597;Apartamento;Leblon;3;1;2;155;7200.0;1515.0;538.0;46.45;Apartamento
598;Apartamento;Tijuca;2;1;1;70;1600.0;740.0;0.0;22.86;Apartamento
599;Apartamento;Leblon;2;2;1;65;5000.0;1950.0;300.0;76.92;Apartamento
600;Apartamento;Tijuca;3;2;1;150;2000.0;1700.0;210.0;13.33;Apartamento
602;Apartamento;Lagoa;3;2;3;125;4800.0;1600.0;460.0;38.4;Apartamento
603;Apartamento;Leblon;2;0;1;71;6700.0;2070.0;0.0;94.37;Apartamento
604;Apartamento;Anil;2;1;0;46;1100.0;430.0;12.0;23.91;Apartamento
605;Apartamento;Freguesia (Jacarepaguá);2;1;1;70;1300.0;720.0;85.0;18.57;Apartamento
606;Apartamento;Copacabana;1;0;1;39;1800.0;600.0;0.0;46.15;Apartamento
607;Apartamento;Santa Teresa;1;0;0;21;800.0;312.0;15.0;38.1;Apartamento
608;Apartamento;Vila Isabel;3;1;0;95;1250.0;650.0;60.0;13.16;Apartamento
610;Apartamento;Copacabana;1;0;0;36;2200.0;590.0;0.0;61.11;Apartamento
611;Apartamento;Barra da Tijuca;2;1;1;67;2000.0;1300.0;119.0;29.85;Apartamento
612;Apartamento;Copacabana;3;2;1;190;7000.0;2000.0;639.0;36.84;Apartamento
613;Apartamento;Andaraí;3;0;0;64;1300.0;310.0;20.0;20.31;Apartamento
614;Apartamento;Ipanema;3;0;0;90;3500.0;998.0;95.0;38.89;Apartamento
615;Apartamento;Copacabana;3;1;0;90;3800.0;900.0;230.0;42.22;Apartamento
617;Apartamento;Recreio dos Bandeirantes;3;1;1;82;2000.0;989.0;1313.0;24.39;Apartamento
619;Apartamento;Curicica;2;1;1;58;1350.0;590.0;560.0;23.28;Apartamento
623;Apartamento;São Conrado;4;3;1;260;8500.0;3650.0;1170.0;32.69;Apartamento
625;Apartamento;Camorim;2;1;1;51;1200.0;550.0;650.0;23.53;Apartamento
626;Apartamento;Lagoa;3;2;1;162;5500.0;1500.0;627.0;33.95;Apartamento
627;Apartamento;Tijuca;2;1;1;85;1600.0;960.0;90.0;18.82;Apartamento
628;Apartamento;Ipanema;1;0;0;50;2100.0;630.0;0.0;42.0;Apartamento
629;Apartamento;Cachambi;2;1;0;55;1200.0;364.0;0.0;21.82;Apartamento
631;Apartamento;Méier;2;1;0;77;1000.0;925.0;0.0;12.99;Apartamento
632;Apartamento;Barra da Tijuca;1;1;1;69;1900.0;1007.0;159.0;27.54;Apartamento
634;Apartamento;Maracanã;2;1;1;85;2500.0;492.0;0.0;29.41;Apartamento
637;Apartamento;Tijuca;3;1;1;80;3000.0;967.0;184.0;37.5;Apartamento
638;Apartamento;Barra da Tijuca;2;1;1;70;1150.0;1260.0;160.0;16.43;Apartamento
639;Apartamento;Leblon;2;1;1;90;3500.0;1150.0;3300.0;38.89;Apartamento
641;Apartamento;Laranjeiras;2;1;0;63;2500.0;968.0;93.0;39.68;Apartamento
642;Apartamento;Laranjeiras;2;1;0;79;2300.0;780.0;118.0;29.11;Apartamento
643;Apartamento;Jardim Botânico;2;2;1;83;3500.0;1790.0;196.0;42.17;Apartamento
644;Apartamento;Vila Isabel;2;0;0;80;1700.0;450.0;60.0;21.25;Apartamento
645;Apartamento;Laranjeiras;4;2;1;270;5500.0;2750.0;420.0;20.37;Apartamento
646;Apartamento;São Conrado;3;2;1;157;6400.0;1792.0;460.0;40.76;Apartamento
647;Apartamento;Ipanema;3;1;2;108;5800.0;1735.0;368.0;53.7;Apartamento
648;Apartamento;Ipanema;3;2;1;166;7000.0;3400.0;0.0;42.17;Apartamento
649;Apartamento;Botafogo;1;0;0;53;1600.0;770.0;70.0;30.19;Apartamento
651;Apartamento;Lagoa;3;1;1;120;5500.0;1080.0;555.0;45.83;Apartamento
652;Apartamento;Barra da Tijuca;3;2;2;168;3500.0;2138.0;401.0;20.83;Apartamento
653;Apartamento;Tijuca;2;0;1;48;1700.0;700.0;0.0;35.42;Apartamento
654;Apartamento;Barra da Tijuca;2;1;1;60;2800.0;900.0;149.0;46.67;Apartamento
655;Apartamento;Laranjeiras;4;0;2;217;9000.0;1200.0;0.0;41.47;Apartamento
656;Apartamento;Ipanema;2;0;0;73;3000.0;700.0;190.0;41.1;Apartamento
658;Apartamento;Leblon;2;1;0;73;3800.0;1100.0;210.0;52.05;Apartamento
659;Apartamento;Copacabana;1;0;1;50;2500.0;516.0;25.0;50.0;Apartamento
661;Apartamento;Vila Isabel;2;2;1;91;2000.0;600.0;145.0;21.98;Apartamento
662;Apartamento;Campo Grande;2;1;0;50;1000.0;310.0;0.0;20.0;Apartamento
664;Apartamento;Barra da Tijuca;2;1;1;90;3000.0;1846.0;438.0;33.33;Apartamento
665;Apartamento;Centro;1;0;0;35;1000.0;300.0;0.0;28.57;Apartamento
666;Apartamento;Copacabana;2;0;0;79;3500.0;960.0;171.0;44.3;Apartamento
667;Apartamento;Copacabana;4;1;1;280;8500.0;1748.0;664.0;30.36;Apartamento
668;Apartamento;Camorim;3;1;1;75;2100.0;680.0;0.0;28.0;Apartamento
669;Apartamento;Flamengo;3;2;1;286;6500.0;2500.0;0.0;22.73;Apartamento
670;Apartamento;Recreio dos Bandeirantes;2;1;1;70;2200.0;750.0;0.0;31.43;Apartamento
671;Apartamento;Ipanema;3;1;1;160;4000.0;1250.0;2.0;25.0;Apartamento
672;Apartamento;Vila Isabel;3;1;2;79;2200.0;622.0;122.0;27.85;Apartamento
674;Apartamento;Tijuca;3;2;1;109;2500.0;742.0;105.0;22.94;Apartamento
675;Apartamento;Jardim Botânico;3;2;2;141;5000.0;1963.0;514.0;35.46;Apartamento
677;Apartamento;Campo Grande;1;1;0;46;650.0;250.0;0.0;14.13;Apartamento
678;Apartamento;Copacabana;1;0;0;30;1300.0;400.0;25.0;43.33;Apartamento
679;Apartamento;Jacarepaguá;3;1;1;78;2000.0;1200.0;110.0;25.64;Apartamento
682;Apartamento;Catete;1;0;0;37;1300.0;360.0;24.0;35.14;Apartamento
684;Apartamento;Recreio dos Bandeirantes;2;2;1;110;2300.0;648.0;156.0;20.91;Apartamento
685;Apartamento;Botafogo;3;1;1;105;5800.0;1350.0;281.0;55.24;Apartamento
687;Apartamento;Copacabana;3;0;1;160;5000.0;800.0;190.0;31.25;Apartamento
688;Apartamento;Freguesia (Jacarepaguá);3;1;1;81;1800.0;750.0;110.0;22.22;Apartamento
689;Apartamento;Copacabana;4;1;3;217;9000.0;2754.0;650.0;41.47;Apartamento
691;Apartamento;Laranjeiras;3;2;1;130;3200.0;1050.0;220.0;24.62;Apartamento
692;Apartamento;Barra da Tijuca;4;3;2;270;7000.0;2600.0;650.0;25.93;Apartamento
694;Apartamento;Copacabana;1;0;0;45;1600.0;420.0;72.0;35.56;Apartamento
696;Apartamento;Barra da Tijuca;2;1;1;90;2200.0;1392.0;289.0;24.44;Apartamento
698;Apartamento;Lagoa;2;2;2;100;3500.0;1020.0;380.0;35.0;Apartamento
699;Apartamento;Barra da Tijuca;3;2;3;102;2700.0;1523.0;2944.0;26.47;Apartamento
701;Apartamento;Copacabana;1;0;0;40;2000.0;617.0;24.0;50.0;Apartamento
702;Apartamento;Barra da Tijuca;3;2;1;126;5000.0;1200.0;0.0;39.68;Apartamento
703;Apartamento;Leblon;2;1;0;80;5000.0;1700.0;180.0;62.5;Apartamento
704;Apartamento;Recreio dos Bandeirantes;2;2;1;84;1600.0;510.0;185.0;19.05;Apartamento
706;Apartamento;Laranjeiras;3;2;1;147;4900.0;1320.0;226.0;33.33;Apartamento
708;Apartamento;Ipanema;3;1;1;150;6000.0;2200.0;500.0;40.0;Apartamento
709;Apartamento;Jacarepaguá;2;1;1;80;1900.0;1300.0;100.0;23.75;Apartamento
710;Apartamento;Ipanema;3;2;1;190;4500.0;2600.0;514.0;23.68;Apartamento
711;Apartamento;Leblon;2;1;0;82;3800.0;1060.0;0.0;46.34;Apartamento
712;Apartamento;Barra da Tijuca;2;2;1;180;5000.0;1400.0;500.0;27.78;Apartamento
714;Apartamento;Bonsucesso;2;0;0;61;1100.0;284.0;0.0;18.03;Apartamento
715;Apartamento;Barra da Tijuca;3;2;1;120;4100.0;1750.0;414.0;34.17;Apartamento
716;Apartamento;São Conrado;3;2;1;250;5500.0;750.0;500.0;22.0;Apartamento
717;Apartamento;Ipanema;2;1;0;124;4500.0;1177.0;297.0;36.29;Apartamento
718;Apartamento;Barra da Tijuca;4;2;1;115;2800.0;1800.0;250.0;24.35;Apartamento
719;Apartamento;Botafogo;1;0;0;40;1800.0;350.0;0.0;45.0;Apartamento
720;Apartamento;Laranjeiras;2;0;0;70;2200.0;500.0;74.0;31.43;Apartamento
722;Apartamento;Barra da Tijuca;4;3;2;310;9500.0;2200.0;1750.0;30.65;Apartamento
725;Apartamento;Ipanema;2;1;0;45;3000.0;500.0;30.0;66.67;Apartamento
726;Apartamento;Flamengo;2;1;0;70;2600.0;900.0;120.0;37.14;Apartamento
727;Apartamento;Recreio dos Bandeirantes;3;2;1;80;2000.0;750.0;370.0;25.0;Apartamento
728;Apartamento;Recreio dos Bandeirantes;2;1;1;72;1500.0;650.0;131.0;20.83;Apartamento
729;Apartamento;Ipanema;3;1;1;127;7000.0;1000.0;0.0;55.12;Apartamento
730;Apartamento;Copacabana;3;1;1;100;8000.0;1050.0;340.0;80.0;Apartamento
731;Apartamento;Ipanema;3;2;1;157;9000.0;2900.0;620.0;57.32;Apartamento
732;Apartamento;Vila Isabel;1;1;1;50;1050.0;450.0;0.0;21.0;Apartamento
733;Apartamento;Leblon;3;1;1;123;8000.0;1800.0;419.0;65.04;Apartamento
734;Apartamento;Barra da Tijuca;2;1;1;90;3000.0;1860.0;450.0;33.33;Apartamento
735;Apartamento;Recreio dos Bandeirantes;3;2;3;180;1700.0;1080.0;390.0;9.44;Apartamento
736;Apartamento;Copacabana;2;2;1;98;4200.0;760.0;250.0;42.86;Apartamento
737;Apartamento;Recreio dos Bandeirantes;2;2;1;83;1900.0;768.0;0.0;22.89;Apartamento
738;Apartamento;Tijuca;2;1;1;80;1500.0;500.0;30.0;18.75;Apartamento
739;Apartamento;Copacabana;2;0;1;122;4400.0;585.0;0.0;36.07;Apartamento
740;Apartamento;Barra da Tijuca;1;1;0;80;5000.0;1100.0;200.0;62.5;Apartamento
741;Apartamento;Leme;1;0;1;90;3500.0;550.0;0.0;38.89;Apartamento
742;Apartamento;Lagoa;4;3;1;210;7200.0;2700.0;0.0;34.29;Apartamento
743;Apartamento;Tijuca;3;1;2;100;2500.0;1300.0;283.0;25.0;Apartamento
744;Apartamento;Tijuca;1;0;0;34;1400.0;251.0;24.0;41.18;Apartamento
745;Apartamento;Recreio dos Bandeirantes;4;2;1;200;2950.0;1000.0;350.0;14.75;Apartamento
746;Apartamento;Ipanema;3;0;0;85;3450.0;654.0;143.0;40.59;Apartamento
747;Apartamento;Ipanema;3;1;1;120;6500.0;1500.0;450.0;54.17;Apartamento
748;Apartamento;Laranjeiras;1;1;0;57;1800.0;694.0;94.0;31.58;Apartamento
749;Apartamento;Leblon;2;0;0;63;2200.0;900.0;175.0;34.92;Apartamento
750;Apartamento;Engenho de Dentro;2;1;0;66;1000.0;410.0;0.0;15.15;Apartamento
751;Apartamento;Fátima;1;0;0;50;1100.0;558.0;20.0;22.0;Apartamento
752;Apartamento;Recreio dos Bandeirantes;3;2;1;120;2700.0;790.0;200.0;22.5;Apartamento
753;Apartamento;Ipanema;2;1;0;78;3600.0;644.0;128.0;46.15;Apartamento
754;Apartamento;Taquara;2;1;0;70;1000.0;500.0;0.0;14.29;Apartamento
755;Apartamento;Higienópolis;1;0;0;55;750.0;120.0;0.0;13.64;Apartamento
756;Apartamento;Botafogo;2;1;2;84;4230.0;1140.0;202.0;50.36;Apartamento
757;Apartamento;Ipanema;2;1;0;100;4000.0;800.0;86.0;40.0;Apartamento
758;Apartamento;Barra da Tijuca;4;2;1;127;4000.0;1615.0;3335.0;31.5;Apartamento
759;Apartamento;Pechincha;2;1;1;50;950.0;550.0;17.0;19.0;Apartamento
761;Apartamento;Inhoaíba;2;1;0;60;650.0;255.0;0.0;10.83;Apartamento
762;Apartamento;Tijuca;2;1;1;97;2500.0;660.0;0.0;25.77;Apartamento
